doy,VWC,depth,Plot,Trt
126,42.104,20,44,amb w/ deluge
126,42.281,25,44,amb w/ deluge
126,42.458,30,44,amb w/ deluge
126,43.761,35,44,amb w/ deluge
126,45.064,40,44,amb w/ deluge
126,43.407,45,44,amb w/ deluge
126,41.75,50,44,amb w/ deluge
126,42.188,55,44,amb w/ deluge
126,42.626,60,44,amb w/ deluge
126,40.114,65,44,amb w/ deluge
126,37.602,70,44,amb w/ deluge
126,32.471,75,44,amb w/ deluge
126,27.34,80,44,amb w/ deluge
126,28.546,85,44,amb w/ deluge
126,29.752,90,44,amb w/ deluge
126,30.612,95,44,amb w/ deluge
126,31.472,100,44,amb w/ deluge
127,30.82,10,44,amb w/ deluge
127,36.455,15,44,amb w/ deluge
127,42.09,20,44,amb w/ deluge
127,42.26,25,44,amb w/ deluge
127,42.43,30,44,amb w/ deluge
127,43.74,35,44,amb w/ deluge
127,45.05,40,44,amb w/ deluge
127,43.4,45,44,amb w/ deluge
127,41.75,50,44,amb w/ deluge
127,42.195,55,44,amb w/ deluge
127,42.64,60,44,amb w/ deluge
127,40.25,65,44,amb w/ deluge
127,37.86,70,44,amb w/ deluge
127,32.655,75,44,amb w/ deluge
127,27.45,80,44,amb w/ deluge
127,28.67,85,44,amb w/ deluge
127,29.89,90,44,amb w/ deluge
127,30.74,95,44,amb w/ deluge
127,31.59,100,44,amb w/ deluge
128,30.96125,10,44,amb w/ deluge
128,36.53875,15,44,amb w/ deluge
128,42.11625,20,44,amb w/ deluge
128,42.2775,25,44,amb w/ deluge
128,42.43875,30,44,amb w/ deluge
128,43.74875,35,44,amb w/ deluge
128,45.05875,40,44,amb w/ deluge
128,43.446875,45,44,amb w/ deluge
128,41.835,50,44,amb w/ deluge
128,42.2975,55,44,amb w/ deluge
128,42.76,60,44,amb w/ deluge
128,40.69,65,44,amb w/ deluge
128,38.62,70,44,amb w/ deluge
128,33.79125,75,44,amb w/ deluge
128,28.9625,80,44,amb w/ deluge
128,29.34375,85,44,amb w/ deluge
128,29.725,90,44,amb w/ deluge
128,30.616875,95,44,amb w/ deluge
128,31.50875,100,44,amb w/ deluge
129,31.1025,10,44,amb w/ deluge
129,36.6225,15,44,amb w/ deluge
129,42.1425,20,44,amb w/ deluge
129,42.295,25,44,amb w/ deluge
129,42.4475,30,44,amb w/ deluge
129,43.7575,35,44,amb w/ deluge
129,45.0675,40,44,amb w/ deluge
129,43.49375,45,44,amb w/ deluge
129,41.92,50,44,amb w/ deluge
129,42.4,55,44,amb w/ deluge
129,42.88,60,44,amb w/ deluge
129,41.13,65,44,amb w/ deluge
129,39.38,70,44,amb w/ deluge
129,34.9275,75,44,amb w/ deluge
129,30.475,80,44,amb w/ deluge
129,30.0175,85,44,amb w/ deluge
129,29.56,90,44,amb w/ deluge
129,30.49375,95,44,amb w/ deluge
129,31.4275,100,44,amb w/ deluge
130,31.24375,10,44,amb w/ deluge
130,36.70625,15,44,amb w/ deluge
130,42.16875,20,44,amb w/ deluge
130,42.3125,25,44,amb w/ deluge
130,42.45625,30,44,amb w/ deluge
130,43.76625,35,44,amb w/ deluge
130,45.07625,40,44,amb w/ deluge
130,43.540625,45,44,amb w/ deluge
130,42.005,50,44,amb w/ deluge
130,42.5025,55,44,amb w/ deluge
130,43,60,44,amb w/ deluge
130,41.57,65,44,amb w/ deluge
130,40.14,70,44,amb w/ deluge
130,36.06375,75,44,amb w/ deluge
130,31.9875,80,44,amb w/ deluge
130,30.69125,85,44,amb w/ deluge
130,29.395,90,44,amb w/ deluge
130,30.370625,95,44,amb w/ deluge
130,31.34625,100,44,amb w/ deluge
131,31.385,10,44,amb w/ deluge
131,36.79,15,44,amb w/ deluge
131,42.195,20,44,amb w/ deluge
131,42.33,25,44,amb w/ deluge
131,42.465,30,44,amb w/ deluge
131,43.775,35,44,amb w/ deluge
131,45.085,40,44,amb w/ deluge
131,43.5875,45,44,amb w/ deluge
131,42.09,50,44,amb w/ deluge
131,42.605,55,44,amb w/ deluge
131,43.12,60,44,amb w/ deluge
131,42.01,65,44,amb w/ deluge
131,40.9,70,44,amb w/ deluge
131,37.2,75,44,amb w/ deluge
131,33.5,80,44,amb w/ deluge
131,31.365,85,44,amb w/ deluge
131,29.23,90,44,amb w/ deluge
131,30.2475,95,44,amb w/ deluge
131,31.265,100,44,amb w/ deluge
132,31.52625,10,44,amb w/ deluge
132,36.87375,15,44,amb w/ deluge
132,42.22125,20,44,amb w/ deluge
132,42.3475,25,44,amb w/ deluge
132,42.47375,30,44,amb w/ deluge
132,43.78375,35,44,amb w/ deluge
132,45.09375,40,44,amb w/ deluge
132,43.634375,45,44,amb w/ deluge
132,42.175,50,44,amb w/ deluge
132,42.7075,55,44,amb w/ deluge
132,43.24,60,44,amb w/ deluge
132,42.45,65,44,amb w/ deluge
132,41.66,70,44,amb w/ deluge
132,38.33625,75,44,amb w/ deluge
132,35.0125,80,44,amb w/ deluge
132,32.03875,85,44,amb w/ deluge
132,29.065,90,44,amb w/ deluge
132,30.124375,95,44,amb w/ deluge
132,31.18375,100,44,amb w/ deluge
133,31.6675,10,44,amb w/ deluge
133,36.9575,15,44,amb w/ deluge
133,42.2475,20,44,amb w/ deluge
133,42.365,25,44,amb w/ deluge
133,42.4825,30,44,amb w/ deluge
133,43.7925,35,44,amb w/ deluge
133,45.1025,40,44,amb w/ deluge
133,43.68125,45,44,amb w/ deluge
133,42.26,50,44,amb w/ deluge
133,42.81,55,44,amb w/ deluge
133,43.36,60,44,amb w/ deluge
133,42.89,65,44,amb w/ deluge
133,42.42,70,44,amb w/ deluge
133,39.4725,75,44,amb w/ deluge
133,36.525,80,44,amb w/ deluge
133,32.7125,85,44,amb w/ deluge
133,28.9,90,44,amb w/ deluge
133,30.00125,95,44,amb w/ deluge
133,31.1025,100,44,amb w/ deluge
134,31.80875,10,44,amb w/ deluge
134,37.04125,15,44,amb w/ deluge
134,42.27375,20,44,amb w/ deluge
134,42.3825,25,44,amb w/ deluge
134,42.49125,30,44,amb w/ deluge
134,43.80125,35,44,amb w/ deluge
134,45.11125,40,44,amb w/ deluge
134,43.728125,45,44,amb w/ deluge
134,42.345,50,44,amb w/ deluge
134,42.9125,55,44,amb w/ deluge
134,43.48,60,44,amb w/ deluge
134,43.33,65,44,amb w/ deluge
134,43.18,70,44,amb w/ deluge
134,40.60875,75,44,amb w/ deluge
134,38.0375,80,44,amb w/ deluge
134,33.38625,85,44,amb w/ deluge
134,28.735,90,44,amb w/ deluge
134,29.878125,95,44,amb w/ deluge
134,31.02125,100,44,amb w/ deluge
135,31.95,10,44,amb w/ deluge
135,37.125,15,44,amb w/ deluge
135,42.3,20,44,amb w/ deluge
135,42.4,25,44,amb w/ deluge
135,42.5,30,44,amb w/ deluge
135,43.81,35,44,amb w/ deluge
135,45.12,40,44,amb w/ deluge
135,43.775,45,44,amb w/ deluge
135,42.43,50,44,amb w/ deluge
135,43.015,55,44,amb w/ deluge
135,43.6,60,44,amb w/ deluge
135,43.77,65,44,amb w/ deluge
135,43.94,70,44,amb w/ deluge
135,41.745,75,44,amb w/ deluge
135,39.55,80,44,amb w/ deluge
135,34.06,85,44,amb w/ deluge
135,28.57,90,44,amb w/ deluge
135,29.755,95,44,amb w/ deluge
135,30.94,100,44,amb w/ deluge
136,32.166,10,44,amb w/ deluge
136,37.273,15,44,amb w/ deluge
136,42.38,20,44,amb w/ deluge
136,42.543,25,44,amb w/ deluge
136,42.706,30,44,amb w/ deluge
136,43.969,35,44,amb w/ deluge
136,45.232,40,44,amb w/ deluge
136,43.899,45,44,amb w/ deluge
136,42.566,50,44,amb w/ deluge
136,43.138,55,44,amb w/ deluge
136,43.71,60,44,amb w/ deluge
136,43.88,65,44,amb w/ deluge
136,44.05,70,44,amb w/ deluge
136,42,75,44,amb w/ deluge
136,39.95,80,44,amb w/ deluge
136,34.409,85,44,amb w/ deluge
136,28.868,90,44,amb w/ deluge
136,29.993,95,44,amb w/ deluge
136,31.118,100,44,amb w/ deluge
137,32.382,10,44,amb w/ deluge
137,37.421,15,44,amb w/ deluge
137,42.46,20,44,amb w/ deluge
137,42.686,25,44,amb w/ deluge
137,42.912,30,44,amb w/ deluge
137,44.128,35,44,amb w/ deluge
137,45.344,40,44,amb w/ deluge
137,44.023,45,44,amb w/ deluge
137,42.702,50,44,amb w/ deluge
137,43.261,55,44,amb w/ deluge
137,43.82,60,44,amb w/ deluge
137,43.99,65,44,amb w/ deluge
137,44.16,70,44,amb w/ deluge
137,42.255,75,44,amb w/ deluge
137,40.35,80,44,amb w/ deluge
137,34.758,85,44,amb w/ deluge
137,29.166,90,44,amb w/ deluge
137,30.231,95,44,amb w/ deluge
137,31.296,100,44,amb w/ deluge
138,32.598,10,44,amb w/ deluge
138,37.569,15,44,amb w/ deluge
138,42.54,20,44,amb w/ deluge
138,42.829,25,44,amb w/ deluge
138,43.118,30,44,amb w/ deluge
138,44.287,35,44,amb w/ deluge
138,45.456,40,44,amb w/ deluge
138,44.147,45,44,amb w/ deluge
138,42.838,50,44,amb w/ deluge
138,43.384,55,44,amb w/ deluge
138,43.93,60,44,amb w/ deluge
138,44.1,65,44,amb w/ deluge
138,44.27,70,44,amb w/ deluge
138,42.51,75,44,amb w/ deluge
138,40.75,80,44,amb w/ deluge
138,35.107,85,44,amb w/ deluge
138,29.464,90,44,amb w/ deluge
138,30.469,95,44,amb w/ deluge
138,31.474,100,44,amb w/ deluge
139,32.814,10,44,amb w/ deluge
139,37.717,15,44,amb w/ deluge
139,42.62,20,44,amb w/ deluge
139,42.972,25,44,amb w/ deluge
139,43.324,30,44,amb w/ deluge
139,44.446,35,44,amb w/ deluge
139,45.568,40,44,amb w/ deluge
139,44.271,45,44,amb w/ deluge
139,42.974,50,44,amb w/ deluge
139,43.507,55,44,amb w/ deluge
139,44.04,60,44,amb w/ deluge
139,44.21,65,44,amb w/ deluge
139,44.38,70,44,amb w/ deluge
139,42.765,75,44,amb w/ deluge
139,41.15,80,44,amb w/ deluge
139,35.456,85,44,amb w/ deluge
139,29.762,90,44,amb w/ deluge
139,30.707,95,44,amb w/ deluge
139,31.652,100,44,amb w/ deluge
140,33.03,10,44,amb w/ deluge
140,37.865,15,44,amb w/ deluge
140,42.7,20,44,amb w/ deluge
140,43.115,25,44,amb w/ deluge
140,43.53,30,44,amb w/ deluge
140,44.605,35,44,amb w/ deluge
140,45.68,40,44,amb w/ deluge
140,44.395,45,44,amb w/ deluge
140,43.11,50,44,amb w/ deluge
140,43.63,55,44,amb w/ deluge
140,44.15,60,44,amb w/ deluge
140,44.32,65,44,amb w/ deluge
140,44.49,70,44,amb w/ deluge
140,43.02,75,44,amb w/ deluge
140,41.55,80,44,amb w/ deluge
140,35.805,85,44,amb w/ deluge
140,30.06,90,44,amb w/ deluge
140,30.945,95,44,amb w/ deluge
140,31.83,100,44,amb w/ deluge
141,32.40875,10,44,amb w/ deluge
141,37.5375,15,44,amb w/ deluge
141,42.66625,20,44,amb w/ deluge
141,43.068125,25,44,amb w/ deluge
141,43.47,30,44,amb w/ deluge
141,44.62375,35,44,amb w/ deluge
141,45.7775,40,44,amb w/ deluge
141,44.5,45,44,amb w/ deluge
141,43.2225,50,44,amb w/ deluge
141,43.7075,55,44,amb w/ deluge
141,44.1925,60,44,amb w/ deluge
141,44.37625,65,44,amb w/ deluge
141,44.56,70,44,amb w/ deluge
141,43.20875,75,44,amb w/ deluge
141,41.8575,80,44,amb w/ deluge
141,36.125625,85,44,amb w/ deluge
141,30.39375,90,44,amb w/ deluge
141,31.183125,95,44,amb w/ deluge
141,31.9725,100,44,amb w/ deluge
142,31.7875,10,44,amb w/ deluge
142,37.21,15,44,amb w/ deluge
142,42.6325,20,44,amb w/ deluge
142,43.02125,25,44,amb w/ deluge
142,43.41,30,44,amb w/ deluge
142,44.6425,35,44,amb w/ deluge
142,45.875,40,44,amb w/ deluge
142,44.605,45,44,amb w/ deluge
142,43.335,50,44,amb w/ deluge
142,43.785,55,44,amb w/ deluge
142,44.235,60,44,amb w/ deluge
142,44.4325,65,44,amb w/ deluge
142,44.63,70,44,amb w/ deluge
142,43.3975,75,44,amb w/ deluge
142,42.165,80,44,amb w/ deluge
142,36.44625,85,44,amb w/ deluge
142,30.7275,90,44,amb w/ deluge
142,31.42125,95,44,amb w/ deluge
142,32.115,100,44,amb w/ deluge
143,31.16625,10,44,amb w/ deluge
143,36.8825,15,44,amb w/ deluge
143,42.59875,20,44,amb w/ deluge
143,42.974375,25,44,amb w/ deluge
143,43.35,30,44,amb w/ deluge
143,44.66125,35,44,amb w/ deluge
143,45.9725,40,44,amb w/ deluge
143,44.71,45,44,amb w/ deluge
143,43.4475,50,44,amb w/ deluge
143,43.8625,55,44,amb w/ deluge
143,44.2775,60,44,amb w/ deluge
143,44.48875,65,44,amb w/ deluge
143,44.7,70,44,amb w/ deluge
143,43.58625,75,44,amb w/ deluge
143,42.4725,80,44,amb w/ deluge
143,36.766875,85,44,amb w/ deluge
143,31.06125,90,44,amb w/ deluge
143,31.659375,95,44,amb w/ deluge
143,32.2575,100,44,amb w/ deluge
144,30.545,10,44,amb w/ deluge
144,36.555,15,44,amb w/ deluge
144,42.565,20,44,amb w/ deluge
144,42.9275,25,44,amb w/ deluge
144,43.29,30,44,amb w/ deluge
144,44.68,35,44,amb w/ deluge
144,46.07,40,44,amb w/ deluge
144,44.815,45,44,amb w/ deluge
144,43.56,50,44,amb w/ deluge
144,43.94,55,44,amb w/ deluge
144,44.32,60,44,amb w/ deluge
144,44.545,65,44,amb w/ deluge
144,44.77,70,44,amb w/ deluge
144,43.775,75,44,amb w/ deluge
144,42.78,80,44,amb w/ deluge
144,37.0875,85,44,amb w/ deluge
144,31.395,90,44,amb w/ deluge
144,31.8975,95,44,amb w/ deluge
144,32.4,100,44,amb w/ deluge
145,29.92375,10,44,amb w/ deluge
145,36.2275,15,44,amb w/ deluge
145,42.53125,20,44,amb w/ deluge
145,42.880625,25,44,amb w/ deluge
145,43.23,30,44,amb w/ deluge
145,44.69875,35,44,amb w/ deluge
145,46.1675,40,44,amb w/ deluge
145,44.92,45,44,amb w/ deluge
145,43.6725,50,44,amb w/ deluge
145,44.0175,55,44,amb w/ deluge
145,44.3625,60,44,amb w/ deluge
145,44.60125,65,44,amb w/ deluge
145,44.84,70,44,amb w/ deluge
145,43.96375,75,44,amb w/ deluge
145,43.0875,80,44,amb w/ deluge
145,37.408125,85,44,amb w/ deluge
145,31.72875,90,44,amb w/ deluge
145,32.135625,95,44,amb w/ deluge
145,32.5425,100,44,amb w/ deluge
146,29.3025,10,44,amb w/ deluge
146,35.9,15,44,amb w/ deluge
146,42.4975,20,44,amb w/ deluge
146,42.83375,25,44,amb w/ deluge
146,43.17,30,44,amb w/ deluge
146,44.7175,35,44,amb w/ deluge
146,46.265,40,44,amb w/ deluge
146,45.025,45,44,amb w/ deluge
146,43.785,50,44,amb w/ deluge
146,44.095,55,44,amb w/ deluge
146,44.405,60,44,amb w/ deluge
146,44.6575,65,44,amb w/ deluge
146,44.91,70,44,amb w/ deluge
146,44.1525,75,44,amb w/ deluge
146,43.395,80,44,amb w/ deluge
146,37.72875,85,44,amb w/ deluge
146,32.0625,90,44,amb w/ deluge
146,32.37375,95,44,amb w/ deluge
146,32.685,100,44,amb w/ deluge
147,28.68125,10,44,amb w/ deluge
147,35.5725,15,44,amb w/ deluge
147,42.46375,20,44,amb w/ deluge
147,42.786875,25,44,amb w/ deluge
147,43.11,30,44,amb w/ deluge
147,44.73625,35,44,amb w/ deluge
147,46.3625,40,44,amb w/ deluge
147,45.13,45,44,amb w/ deluge
147,43.8975,50,44,amb w/ deluge
147,44.1725,55,44,amb w/ deluge
147,44.4475,60,44,amb w/ deluge
147,44.71375,65,44,amb w/ deluge
147,44.98,70,44,amb w/ deluge
147,44.34125,75,44,amb w/ deluge
147,43.7025,80,44,amb w/ deluge
147,38.049375,85,44,amb w/ deluge
147,32.39625,90,44,amb w/ deluge
147,32.611875,95,44,amb w/ deluge
147,32.8275,100,44,amb w/ deluge
148,28.06,10,44,amb w/ deluge
148,35.245,15,44,amb w/ deluge
148,42.43,20,44,amb w/ deluge
148,42.74,25,44,amb w/ deluge
148,43.05,30,44,amb w/ deluge
148,44.755,35,44,amb w/ deluge
148,46.46,40,44,amb w/ deluge
148,45.235,45,44,amb w/ deluge
148,44.01,50,44,amb w/ deluge
148,44.25,55,44,amb w/ deluge
148,44.49,60,44,amb w/ deluge
148,44.77,65,44,amb w/ deluge
148,45.05,70,44,amb w/ deluge
148,44.53,75,44,amb w/ deluge
148,44.01,80,44,amb w/ deluge
148,38.37,85,44,amb w/ deluge
148,32.73,90,44,amb w/ deluge
148,32.85,95,44,amb w/ deluge
148,32.97,100,44,amb w/ deluge
149,31.25,10,44,amb w/ deluge
149,37.074,15,44,amb w/ deluge
149,42.898,20,44,amb w/ deluge
149,43.188,25,44,amb w/ deluge
149,43.478,30,44,amb w/ deluge
149,45.259,35,44,amb w/ deluge
149,47.04,40,44,amb w/ deluge
149,46.046,45,44,amb w/ deluge
149,45.052,50,44,amb w/ deluge
149,44.896,55,44,amb w/ deluge
149,44.74,60,44,amb w/ deluge
149,44.588,65,44,amb w/ deluge
149,44.436,70,44,amb w/ deluge
149,43.235,75,44,amb w/ deluge
149,42.034,80,44,amb w/ deluge
149,37.479,85,44,amb w/ deluge
149,32.924,90,44,amb w/ deluge
149,33.068,95,44,amb w/ deluge
149,33.212,100,44,amb w/ deluge
150,34.44,10,44,amb w/ deluge
150,38.903,15,44,amb w/ deluge
150,43.366,20,44,amb w/ deluge
150,43.636,25,44,amb w/ deluge
150,43.906,30,44,amb w/ deluge
150,45.763,35,44,amb w/ deluge
150,47.62,40,44,amb w/ deluge
150,46.857,45,44,amb w/ deluge
150,46.094,50,44,amb w/ deluge
150,45.542,55,44,amb w/ deluge
150,44.99,60,44,amb w/ deluge
150,44.406,65,44,amb w/ deluge
150,43.822,70,44,amb w/ deluge
150,41.94,75,44,amb w/ deluge
150,40.058,80,44,amb w/ deluge
150,36.588,85,44,amb w/ deluge
150,33.118,90,44,amb w/ deluge
150,33.286,95,44,amb w/ deluge
150,33.454,100,44,amb w/ deluge
151,37.63,10,44,amb w/ deluge
151,40.732,15,44,amb w/ deluge
151,43.834,20,44,amb w/ deluge
151,44.084,25,44,amb w/ deluge
151,44.334,30,44,amb w/ deluge
151,46.267,35,44,amb w/ deluge
151,48.2,40,44,amb w/ deluge
151,47.668,45,44,amb w/ deluge
151,47.136,50,44,amb w/ deluge
151,46.188,55,44,amb w/ deluge
151,45.24,60,44,amb w/ deluge
151,44.224,65,44,amb w/ deluge
151,43.208,70,44,amb w/ deluge
151,40.645,75,44,amb w/ deluge
151,38.082,80,44,amb w/ deluge
151,35.697,85,44,amb w/ deluge
151,33.312,90,44,amb w/ deluge
151,33.504,95,44,amb w/ deluge
151,33.696,100,44,amb w/ deluge
152,40.82,10,44,amb w/ deluge
152,42.561,15,44,amb w/ deluge
152,44.302,20,44,amb w/ deluge
152,44.532,25,44,amb w/ deluge
152,44.762,30,44,amb w/ deluge
152,46.771,35,44,amb w/ deluge
152,48.78,40,44,amb w/ deluge
152,48.479,45,44,amb w/ deluge
152,48.178,50,44,amb w/ deluge
152,46.834,55,44,amb w/ deluge
152,45.49,60,44,amb w/ deluge
152,44.042,65,44,amb w/ deluge
152,42.594,70,44,amb w/ deluge
152,39.35,75,44,amb w/ deluge
152,36.106,80,44,amb w/ deluge
152,34.806,85,44,amb w/ deluge
152,33.506,90,44,amb w/ deluge
152,33.722,95,44,amb w/ deluge
152,33.938,100,44,amb w/ deluge
153,44.01,10,44,amb w/ deluge
153,44.39,15,44,amb w/ deluge
153,44.77,20,44,amb w/ deluge
153,44.98,25,44,amb w/ deluge
153,45.19,30,44,amb w/ deluge
153,47.275,35,44,amb w/ deluge
153,49.36,40,44,amb w/ deluge
153,49.29,45,44,amb w/ deluge
153,49.22,50,44,amb w/ deluge
153,47.48,55,44,amb w/ deluge
153,45.74,60,44,amb w/ deluge
153,43.86,65,44,amb w/ deluge
153,41.98,70,44,amb w/ deluge
153,38.055,75,44,amb w/ deluge
153,34.13,80,44,amb w/ deluge
153,33.915,85,44,amb w/ deluge
153,33.7,90,44,amb w/ deluge
153,33.94,95,44,amb w/ deluge
153,34.18,100,44,amb w/ deluge
154,35.4,10,44,amb w/ deluge
154,39.4,15,44,amb w/ deluge
154,43.4,20,44,amb w/ deluge
154,43.7925,25,44,amb w/ deluge
154,44.185,30,44,amb w/ deluge
154,46.065,35,44,amb w/ deluge
154,47.945,40,44,amb w/ deluge
154,47.21,45,44,amb w/ deluge
154,46.475,50,44,amb w/ deluge
154,45.9175,55,44,amb w/ deluge
154,45.36,60,44,amb w/ deluge
154,44.525,65,44,amb w/ deluge
154,43.69,70,44,amb w/ deluge
154,41.4675,75,44,amb w/ deluge
154,39.245,80,44,amb w/ deluge
154,36.55,85,44,amb w/ deluge
154,33.855,90,44,amb w/ deluge
154,33.9275,95,44,amb w/ deluge
154,34,100,44,amb w/ deluge
155,26.79,10,44,amb w/ deluge
155,34.41,15,44,amb w/ deluge
155,42.03,20,44,amb w/ deluge
155,42.605,25,44,amb w/ deluge
155,43.18,30,44,amb w/ deluge
155,44.855,35,44,amb w/ deluge
155,46.53,40,44,amb w/ deluge
155,45.13,45,44,amb w/ deluge
155,43.73,50,44,amb w/ deluge
155,44.355,55,44,amb w/ deluge
155,44.98,60,44,amb w/ deluge
155,45.19,65,44,amb w/ deluge
155,45.4,70,44,amb w/ deluge
155,44.88,75,44,amb w/ deluge
155,44.36,80,44,amb w/ deluge
155,39.185,85,44,amb w/ deluge
155,34.01,90,44,amb w/ deluge
155,33.915,95,44,amb w/ deluge
155,33.82,100,44,amb w/ deluge
156,27.10666667,10,44,amb w/ deluge
156,34.48333333,15,44,amb w/ deluge
156,41.86,20,44,amb w/ deluge
156,42.4975,25,44,amb w/ deluge
156,43.135,30,44,amb w/ deluge
156,44.82666667,35,44,amb w/ deluge
156,46.51833333,40,44,amb w/ deluge
156,45.15333333,45,44,amb w/ deluge
156,43.78833333,50,44,amb w/ deluge
156,44.38416667,55,44,amb w/ deluge
156,44.98,60,44,amb w/ deluge
156,45.20166667,65,44,amb w/ deluge
156,45.42333333,70,44,amb w/ deluge
156,44.94333333,75,44,amb w/ deluge
156,44.46333333,80,44,amb w/ deluge
156,39.38666667,85,44,amb w/ deluge
156,34.31,90,44,amb w/ deluge
156,34.1325,95,44,amb w/ deluge
156,33.955,100,44,amb w/ deluge
157,27.42333333,10,44,amb w/ deluge
157,34.55666667,15,44,amb w/ deluge
157,41.69,20,44,amb w/ deluge
157,42.39,25,44,amb w/ deluge
157,43.09,30,44,amb w/ deluge
157,44.79833333,35,44,amb w/ deluge
157,46.50666667,40,44,amb w/ deluge
157,45.17666667,45,44,amb w/ deluge
157,43.84666667,50,44,amb w/ deluge
157,44.41333333,55,44,amb w/ deluge
157,44.98,60,44,amb w/ deluge
157,45.21333333,65,44,amb w/ deluge
157,45.44666667,70,44,amb w/ deluge
157,45.00666667,75,44,amb w/ deluge
157,44.56666667,80,44,amb w/ deluge
157,39.58833333,85,44,amb w/ deluge
157,34.61,90,44,amb w/ deluge
157,34.35,95,44,amb w/ deluge
157,34.09,100,44,amb w/ deluge
158,27.74,10,44,amb w/ deluge
158,34.63,15,44,amb w/ deluge
158,41.52,20,44,amb w/ deluge
158,42.2825,25,44,amb w/ deluge
158,43.045,30,44,amb w/ deluge
158,44.77,35,44,amb w/ deluge
158,46.495,40,44,amb w/ deluge
158,45.2,45,44,amb w/ deluge
158,43.905,50,44,amb w/ deluge
158,44.4425,55,44,amb w/ deluge
158,44.98,60,44,amb w/ deluge
158,45.225,65,44,amb w/ deluge
158,45.47,70,44,amb w/ deluge
158,45.07,75,44,amb w/ deluge
158,44.67,80,44,amb w/ deluge
158,39.79,85,44,amb w/ deluge
158,34.91,90,44,amb w/ deluge
158,34.5675,95,44,amb w/ deluge
158,34.225,100,44,amb w/ deluge
159,28.05666667,10,44,amb w/ deluge
159,34.70333333,15,44,amb w/ deluge
159,41.35,20,44,amb w/ deluge
159,42.175,25,44,amb w/ deluge
159,43,30,44,amb w/ deluge
159,44.74166667,35,44,amb w/ deluge
159,46.48333333,40,44,amb w/ deluge
159,45.22333333,45,44,amb w/ deluge
159,43.96333333,50,44,amb w/ deluge
159,44.47166667,55,44,amb w/ deluge
159,44.98,60,44,amb w/ deluge
159,45.23666667,65,44,amb w/ deluge
159,45.49333333,70,44,amb w/ deluge
159,45.13333333,75,44,amb w/ deluge
159,44.77333333,80,44,amb w/ deluge
159,39.99166667,85,44,amb w/ deluge
159,35.21,90,44,amb w/ deluge
159,34.785,95,44,amb w/ deluge
159,34.36,100,44,amb w/ deluge
160,28.37333333,10,44,amb w/ deluge
160,34.77666667,15,44,amb w/ deluge
160,41.18,20,44,amb w/ deluge
160,42.0675,25,44,amb w/ deluge
160,42.955,30,44,amb w/ deluge
160,44.71333333,35,44,amb w/ deluge
160,46.47166667,40,44,amb w/ deluge
160,45.24666667,45,44,amb w/ deluge
160,44.02166667,50,44,amb w/ deluge
160,44.50083333,55,44,amb w/ deluge
160,44.98,60,44,amb w/ deluge
160,45.24833333,65,44,amb w/ deluge
160,45.51666667,70,44,amb w/ deluge
160,45.19666667,75,44,amb w/ deluge
160,44.87666667,80,44,amb w/ deluge
160,40.19333333,85,44,amb w/ deluge
160,35.51,90,44,amb w/ deluge
160,35.0025,95,44,amb w/ deluge
160,34.495,100,44,amb w/ deluge
161,28.69,10,44,amb w/ deluge
161,34.85,15,44,amb w/ deluge
